TYPE NAME;RANGE NAME;TYPE;UI;HX_TECHNOLOGY;PRODUCT_CODE;INTERNAL MODEL TYPE;PRICE;DEFROST;FANS PER ROW;FAN ROWS;FAN CONNECTION ID;FAN IMPELLER TYPE;DX Evap (CO2 SC2);DX Evap (CO2 SC3);SURFACE (m2);AIR VOLUME FLOW (m3/h);FAN SPEED (rpm);AIR THROW (m);FAN ERP CODE;POWER CONSUMPTION (kW);FAN CURRENT NOMINAL (A);ENERGY EFFICIENCY CLASS;UNIT SOUND PRESSURE (dB(A),3m);UNIT SOUND POWER (dB(A));TUBE VOLUME (L);EL MOUNTED POWERCONNECTION;EL LOOSE POWERCONNECTION;EL DEFROST LOOSE ERP CODE;SKETCH NAME;UNIT LENGTH;UNIT WIDTH;UNIT HEIGHT;DIMENSION E;DIMENSION F;NET WEIGHT (KG);INLET OUTER DIAM (mm);OUTLET OUTER DIAM (mm);PRICE EPOXY;PRICE COIL DEFENDER;PRICE WIRING TO JUNCTION BOX;PRICE CONDENSATE PUMP;HEATING;JUNCTION_BOX;CONDENSATE_PUMP;FAN DIAMETER;FAN TECHNOLOGY;POWER FREQUENCY;POWER CONNECTION;EL DEFR MOUNTED COIL ERP CODE;EL DEFR MOUNTED TRAY ERP CODE;EL DEFROST LOOSE PRICE;EL DEFR MOUNTED SET ERP CODE;EL DEFR MOUNTED NO COIL;EL DEFR MOUNTED WIDTH COIL;EL DEFR MOUNTED LENGTH COIL;EL DEFR MOUNTED NO TRAY;EL DEFR MOUNTED WIDTH TRAY;EL DEFR MOUNTED LENGTH TRAY;STOCK UNIT;CATALOG_RECOMMENDATION;MODULESIZELETTER;FIN TYPE;FIN MATERIAL;FIN SPACING;NUMBER OF PASSES;TUBE ROWS;ARTICLE WITH SERIAL NUMBER;UNIT OF QUANTITY;PACKAGING UNIT
GADC CX 035.2/4WL/HDE4A.TNPN;GADC CX;035.2/4WL/HDE4A.TNPN;n/a;finoox;203-1ANE.2PX.1H5.RL2H-C26.01.0000.010;GADC CX 035.2-08_4-04-A0W-CC-E80AR-3125_Epoxy;8510;A;4;1;3125;Axial;13,562;11,119;114,14;4967;850;10;VT03208;0,25;0,3;A;48,23;70,53;11,3;;(2x) 400V 3~N+PE - 9,7kW;AY7.002387;DualCompact_4_08_1_o;3136;1026;268;;963;131,4;16;22,23;Inclusive;n/a;Inclusive;Inclusive;No;Yes;Yes;350;AC motor;50;W;;;714;;;;;;;;no;no;C;E;Epoxy coated aluminum;4;16;8;yes;piece;1
GADC CX 035.1/31N/HEE7E.TNPN;GADC CX;035.1/31N/HEE7E.TNPN;n/a;finoox;203-1AMX.2HF.1HU.RL2L-C26.01.0800.010;GADC CX 035.1-08_3-07-EE11-CL-E80AR-2905_Epoxy;9241;E;3;1;2905;Axial;15,298;12,36;63,27;7865;1475;17;VT03192U.1;0,489;1,35;B;49,99;72,09;10,7;(2x) 400V 3~N+PE - 9,3kW;;;DualCompact_3_08_1_o;2456;1026;318;;963;120,8;16;22,23;Inclusive;n/a;Inclusive;Inclusive;Yes;Yes;Yes;350;EC motor;5060;1;H16GI22880825230;H01HC22901300230;;AY7.002378;8;0;2288;2;150;2290;no;no;L;E;Epoxy coated aluminum;7;20;8;yes;piece;1
GADC CX 035.1/21M/HEC4A.TNPN;GADC CX;035.1/21M/HEC4A.TNPN;n/a;finoox;203-1ATC.2HG.1HU.RL2L-C26.01.0000.010;GADC CX 035.1-08_2-04-AE21-CL-E80AR-2906_PC;7143;A;2;1;2906;Axial;9,329;7,644;71,34;3964;1310;10;VT03192U.1;0,223;0,98;B;43,26;65,1;7,3;;400V 3~+N+PE - 6,2kW;AY7.002389;DualCompact_2_04_1_o;1776;1026;318;1296;963;80,2;16;22,23;n/a;Inclusive;Inclusive;Inclusive;No;Yes;Yes;350;EC motor;5060;1;;;630;;;;;;;;no;no;L;E;Powder coated;4;20;8;yes;piece;1
GADC CX 035.2/3XE/HEC4E.TNNN;GADC CX;035.2/3XE/HEC4E.TNNN;n/a;finoox;203-1AVB.2Q0.1HT.RJV8-C26.01.0800.000;GADC CX 035.2-08_3-04-E0X-CL-E80AR-3128_PC;8434;E;3;1;3128;Axial;6,931;5,638;107;2870;515;6;VT03208;0,151;0,23;B;40,18;62,28;10,5;(2x) 400V 3~N+PE - 9,3kW;;;DualCompact_3_08_1_o;2456;1026;318;;963;125,4;16;16;n/a;Inclusive;Inclusive;241;Yes;Yes;No;350;AC motor;60;X;H16GI22880825230;H01HC22901300230;;AY7.002378;8;0;2288;2;150;2290;no;no;L;E;Powder coated;4;40;8;yes;piece;1
GADC CX 035.1/31E/DDA4E.TNNN;GADC CX;035.1/31E/DDA4E.TNNN;n/a;finoox;203-1AC9.2HK.1HB.RJTB-C26.01.0800.000;GADC CX 035.1-04_3-04-EE51-CC-E80AR-2909_Alu;6189;E;3;1;2909;Axial;6,154;4,998;42,8;2653;535;6;VT03192U.1;0,065;0,18;A+;25,85;47,91;4,3;400V 3~N+PE - 6,0kW;;;DualCompact_3_08_1_o;2456;1026;268;;963;83,5;16;16;n/a;n/a;Inclusive;241;Yes;Yes;No;350;EC motor;5060;1;H16GI22880825230;H01HC22901300230;;AY7.002370;4;0;2288;2;150;2290;no;no;C;E;Aluminum;4;16;4;yes;piece;1
GADC CX 035.1/11S/FDC7E.TNNN;GADC CX;035.1/11S/FDC7E.TNNN;n/a;finoox;203-1AQV.2HJ.1JM.00NN-C26.01.0800.000;GADC CX 035.1-06_1-07-EE41-CC-E80AR-2908_PC;4319;E;1;1;2908;Axial;2,176;1,773;12,65;1169;695;5;VT03192U.1;0,031;0,25;A+;27,66;49,19;2,2;230V 1~N+PE - 2,2kW;;;DualCompact_1_04_1_o;1096;1026;268;616;963;41,4;9,52;9,52;n/a;Inclusive;Inclusive;241;Yes;Yes;No;350;EC motor;5060;1;H16GI09280275230;H01HC09300500230;;AY7.002368;4;0;928;2;150;930;no;no;C;E;Powder coated;7;48;6;yes;piece;1
GADC CX 035.1/11M/FDA7A.TNPN;GADC CX;035.1/11M/FDA7A.TNPN;n/a;finoox;203-1A7J.2HG.1JM.00NN-C26.01.0000.010;GADC CX 035.1-06_1-07-AE21-CC-E80AR-2906_Alu;3133;A;1;1;2906;Axial;3,455;2,785;12,65;2079;1310;9;VT03192U.1;0,11;0,98;B;40,86;62,39;2,2;;230V 1~N+PE - 2,2kW;AY7.002380;DualCompact_1_04_1_o;1096;1026;268;616;963;37,6;9,52;9,52;n/a;n/a;Inclusive;Inclusive;No;Yes;Yes;350;EC motor;5060;1;;;411;;;;;;;;no;no;C;E;Aluminum;7;48;6;yes;piece;1
GADC CX 035.2/1XE/DDE7E.TNPN;GADC CX;035.2/1XE/DDE7E.TNPN;n/a;finoox;203-1AGH.2Q0.1JL.00NN-C26.01.0800.010;GADC CX 035.2-04_1-07-E0X-CC-E80AR-3128_Epoxy;3148;E;1;1;3128;Axial;1,644;1,353;8,44;1069;515;4;VT03208;0,05;0,23;B;35,98;57,51;1,5;230V 1~N+PE - 2,2kW;;;DualCompact_1_04_1_o;1096;1026;268;616;963;39,6;9,52;9,52;Inclusive;n/a;Inclusive;Inclusive;Yes;Yes;Yes;350;AC motor;60;X;H16GI09280275230;H01HC09300500230;;AY7.002368;4;0;928;2;150;930;no;no;C;E;Epoxy coated aluminum;7;32;4;yes;piece;1
GADC CX 035.1/41M/FDE4E.TNNN;GADC CX;035.1/41M/FDE4E.TNNN;n/a;finoox;203-1AND.2HG.1HH.RL2G-C26.01.0800.000;GADC CX 035.1-06_4-04-EE21-CC-E80AR-2906_Epoxy;9076;E;4;1;2906;Axial;16,369;13,188;85,6;7400;1310;15;VT03192U.1;0,453;0,98;C;45,95;68,25;8,6;400V 3~N+PE - 7,5kW;;;DualCompact_4_08_1_o;3136;1026;268;;963;121;16;22,23;Inclusive;n/a;Inclusive;241;Yes;Yes;No;350;EC motor;5060;1;H16GI29681100230;H01HC29401500230;;AY7.002371;4;0;2968;2;150;2940;no;no;C;E;Epoxy coated aluminum;4;12;6;yes;piece;1
GADC CX 035.1/31N/DEC7A.TNPN;GADC CX;035.1/31N/DEC7A.TNPN;n/a;finoox;203-1AVQ.2HF.1H4.RL2L-C26.01.0000.010;GADC CX 035.1-04_3-07-AE11-CL-E80AR-2905_PC;8406;A;3;1;2905;Axial;9,355;7,564;31,64;8510;1475;18;VT03192U.1;0,488;1,35;D;51,17;73,27;5,6;;400V 3~N+PE - 6,0kW;AY7.002382;DualCompact_3_08_1_o;2456;1026;318;;963;87,2;16;22,23;n/a;Inclusive;Inclusive;Inclusive;No;Yes;Yes;350;EC motor;5060;1;;;552;;;;;;;;no;no;L;E;Powder coated;7;10;4;yes;piece;1
GADC CX 035.2/1WL/DEE4E.TNPN;GADC CX;035.2/1WL/DEE4E.TNPN;n/a;finoox;203-1AH1.2PX.1JQ.00NN-C26.01.0800.010;GADC CX 035.2-04_1-04-E0W-CL-E80AR-3125_Epoxy;3330;E;1;1;3125;Axial;3,149;2,535;17,83;1534;850;6;VT03208;0,062;0,3;A;42,94;64,51;1,9;230V 1~N+PE - 2,2kW;;;DualCompact_1_04_1_o;1096;1026;318;616;963;44,1;9,52;9,52;Inclusive;n/a;Inclusive;Inclusive;Yes;Yes;Yes;350;AC motor;50;W;H16GI09280275230;H01HC09300500230;;AY7.002368;4;0;928;2;150;930;no;no;L;E;Epoxy coated aluminum;4;40;4;yes;piece;1
GADC CX 035.1/21N/DEE4E.TNPN;GADC CX;035.1/21N/DEE4E.TNPN;n/a;finoox;203-1AK5.2HF.1HA.RJVP-C26.01.0800.010;GADC CX 035.1-04_2-04-EE11-CL-E80AR-2905_Epoxy;5187;E;2;1;2905;Axial;8,76;6,979;35,67;5264;1475;14;VT03192U.1;0,326;1,35;C;48,53;70,37;3,6;230/400V+N+PE - 4,0kW;;;DualCompact_2_04_1_o;1776;1026;318;1296;963;68,4;16;16;Inclusive;n/a;Inclusive;Inclusive;Yes;Yes;Yes;350;EC motor;5060;1;H16GI16080550230;H01HC16100850230;;AY7.002369;4;0;1608;2;150;1610;no;no;L;E;Epoxy coated aluminum;4;20;4;yes;piece;1
GADC CX 035.1/31S/FDC7A.TNNN;GADC CX;035.1/31S/FDC7A.TNNN;n/a;finoox;203-1AUQ.2HJ.1HG.RJV7-C26.01.0000.000;GADC CX 035.1-06_3-07-AE41-CC-E80AR-2908_PC;7117;A;3;1;2908;Axial;6,509;5,276;37,96;3506;695;8;VT03192U.1;0,093;0,25;A+;31,91;53,96;6,3;;400V 3~N+PE - 6,0kW;AY7.002382;DualCompact_3_08_1_o;2456;1026;268;;963;85,8;16;16;n/a;Inclusive;Inclusive;241;No;Yes;No;350;EC motor;5060;1;;;552;;;;;;;;no;no;C;E;Powder coated;7;24;6;yes;piece;1
GADC CX 035.1/41S/FEC4E.TNPN;GADC CX;035.1/41S/FEC4E.TNPN;n/a;finoox;203-1AX7.2HJ.1HD.RL2J-C26.01.0800.010;GADC CX 035.1-06_4-04-EE41-CL-E80AR-2908_PC;10931;E;4;1;2908;Axial;11,019;9,034;107;4653;695;9;VT03192U.1;0,124;0,25;A+;32,77;55,11;10,7;(2x) 400V 3~N+PE - 9,7kW;;;DualCompact_4_08_1_o;3136;1026;318;;963;139,8;16;22,23;n/a;Inclusive;Inclusive;Inclusive;Yes;Yes;Yes;350;EC motor;5060;1;H16GI29681100230;H01HC29401500230;;AY7.002375;6;0;2968;2;150;2940;no;no;L;E;Powder coated;4;14;6;yes;piece;1
GADC CX 035.1/31M/FEA7A.TNNN;GADC CX;035.1/31M/FEA7A.TNNN;n/a;finoox;203-1ACU.2HG.1HD.RL2J-C26.01.0000.000;GADC CX 035.1-06_3-07-AE21-CL-E80AR-2906_Alu;7586;A;3;1;2906;Axial;11,975;9,686;47,46;6943;1310;15;VT03192U.1;0,321;0,98;B;46,71;68,81;8,2;;400V 3~N+PE - 7,7kW;AY7.002386;DualCompact_3_08_1_o;2456;1026;318;;963;99,4;16;22,23;n/a;n/a;Inclusive;241;No;Yes;No;350;EC motor;5060;1;;;633;;;;;;;;no;no;L;E;Aluminum;7;14;6;yes;piece;1
GADC CX 035.1/41L/DEC4E.TNPN;GADC CX;035.1/41L/DEC4E.TNPN;n/a;finoox;203-1AX5.2HH.1H4.RL2L-C26.01.0800.010;GADC CX 035.1-04_4-04-EE31-CL-E80AR-2907_PC;10173;E;4;1;2907;Axial;11,647;9,385;71,34;6287;930;12;VT03192U.1;0,194;0,59;A;39,33;61,67;7,3;400V 3~N+PE - 7,5kW;;;DualCompact_4_08_1_o;3136;1026;318;;963;121,3;16;22,23;n/a;Inclusive;Inclusive;Inclusive;Yes;Yes;Yes;350;EC motor;5060;1;H16GI29681100230;H01HC29401500230;;AY7.002371;4;0;2968;2;150;2940;no;no;L;E;Powder coated;4;10;4;yes;piece;1
GADC CX 035.2/4WE/DEA4E.TNNN;GADC CX;035.2/4WE/DEA4E.TNNN;n/a;finoox;203-1AFF.2PY.1H4.RL2L-C26.01.0800.000;GADC CX 035.2-04_4-04-E0W-CL-E80AR-3126_Alu;7922;E;4;1;3126;Axial;10,978;8,91;71,34;4884;585;9;VT03208;0,191;0,22;A;41,19;63,53;7,3;400V 3~N+PE - 7,5kW;;;DualCompact_4_08_1_o;3136;1026;318;;963;127,3;16;22,23;n/a;n/a;Inclusive;241;Yes;Yes;No;350;AC motor;50;W;H16GI29681100230;H01HC29401500230;;AY7.002371;4;0;2968;2;150;2940;no;no;L;E;Aluminum;4;10;4;yes;piece;1
GADC CX 035.1/21L/DDC4E.TNNN;GADC CX;035.1/21L/DDC4E.TNNN;n/a;finoox;203-1AS9.2HH.1HB.RJTB-C26.01.0800.000;GADC CX 035.1-04_2-04-EE31-CC-E80AR-2907_PC;5640;E;2;1;2907;Axial;5,022;4,047;28,53;2860;930;8;VT03192U.1;0,096;0,59;A;35,45;57,25;2,9;230/400V+N+PE - 4,0kW;;;DualCompact_2_04_1_o;1776;1026;268;1296;963;61,3;16;16;n/a;Inclusive;Inclusive;241;Yes;Yes;No;350;EC motor;5060;1;H16GI16080550230;H01HC16100850230;;AY7.002369;4;0;1608;2;150;1610;no;no;C;E;Powder coated;4;16;4;yes;piece;1
GADC CX 035.2/1WL/FDE4A.TNNN;GADC CX;035.2/1WL/FDE4A.TNNN;n/a;finoox;203-1AG0.2PX.1JM.00NN-C26.01.0000.000;GADC CX 035.2-06_1-04-A0W-CC-E80AR-3125_Epoxy;2710;A;1;1;3125;Axial;3,225;2,616;21,4;1320;850;5;VT03208;0,062;0,3;A;42,98;64,51;2,2;;230V 1~N+PE - 2,2kW;AY7.002380;DualCompact_1_04_1_o;1096;1026;268;616;963;39,3;9,52;9,52;Inclusive;n/a;Inclusive;241;No;Yes;No;350;AC motor;50;W;;;411;;;;;;;;no;no;C;E;Epoxy coated aluminum;4;48;6;yes;piece;1
GADC CX 035.2/4XE/HDE7A.TNNN;GADC CX;035.2/4XE/HDE7A.TNNN;n/a;finoox;203-1ANY.2Q0.1H5.RL2N-C26.01.0000.000;GADC CX 035.2-08_4-07-A0X-CC-E80AR-3128_Epoxy;8063;A;4;1;3128;Axial;9,501;7,812;67,49;3939;515;8;VT03208;0,201;0,23;A;41,23;63,53;11,3;;(2x) 400V 3~N+PE - 9,7kW;AY7.002387;DualCompact_4_08_1_o;3136;1026;268;;963;130,5;16;22,23;Inclusive;n/a;Inclusive;241;No;Yes;No;350;AC motor;60;X;;;714;;;;;;;;no;no;C;E;Epoxy coated aluminum;7;16;8;yes;piece;1
GADC CX 035.2/3XL/DEA4A.TNNN;GADC CX;035.2/3XL/DEA4A.TNNN;n/a;finoox;203-1ADA.2PZ.1HA.RJVT-C26.01.0000.000;GADC CX 035.2-04_3-04-A0X-CL-E80AR-3127_Alu;5575;A;3;1;3127;Axial;10,068;8,011;53,5;5241;930;11;VT03208;0,25;0,39;B;51,18;73,28;5,3;;400V 3~N+PE - 6,0kW;AY7.002382;DualCompact_3_08_1_o;2456;1026;318;;963;91;16;16;n/a;n/a;Inclusive;241;No;Yes;No;350;AC motor;60;X;;;552;;;;;;;;no;no;L;E;Aluminum;4;20;4;yes;piece;1
GADC CX 035.1/21N/FDC4A.TNPN;GADC CX;035.1/21N/FDC4A.TNPN;n/a;finoox;203-1ASA.2HF.1HG.RJVR-C26.01.0000.010;GADC CX 035.1-06_2-04-AE11-CC-E80AR-2905_PC;5677;A;2;1;2905;Axial;8,056;6,467;42,8;4279;1475;13;VT03192U.1;0,321;1,35;D;49,26;71,06;4,3;;230/400V+N+PE - 4,0kW;AY7.002381;DualCompact_2_04_1_o;1776;1026;268;1296;963;62,1;16;16;n/a;Inclusive;Inclusive;Inclusive;No;Yes;Yes;350;EC motor;5060;1;;;500;;;;;;;;no;no;C;E;Powder coated;4;24;6;yes;piece;1
GADC CX 035.2/3XL/DDA7E.TNNN;GADC CX;035.2/3XL/DDA7E.TNNN;n/a;finoox;203-1ABR.2PZ.1HB.RJTB-C26.01.0800.000;GADC CX 035.2-04_3-07-E0X-CC-E80AR-3127_Alu;5486;E;3;1;3127;Axial;7,025;5,649;25,31;5158;930;12;VT03208;0,25;0,39;B;51,22;73,28;4,3;400V 3~N+PE - 6,0kW;;;DualCompact_3_08_1_o;2456;1026;268;;963;87,5;16;16;n/a;n/a;Inclusive;241;Yes;Yes;No;350;AC motor;60;X;H16GI22880825230;H01HC22901300230;;AY7.002370;4;0;2288;2;150;2290;no;no;C;E;Aluminum;7;16;4;yes;piece;1
GADC CX 035.1/21E/DDE7E.TNPN;GADC CX;035.1/21E/DDE7E.TNPN;n/a;finoox;203-1AJM.2HK.1JL.00NN-C26.01.0800.010;GADC CX 035.1-04_2-07-EE51-CC-E80AR-2909_Epoxy;4717;E;2;1;2909;Axial;3,186;2,578;16,87;1957;535;6;VT03192U.1;0,043;0,18;A+;26,67;48,47;2,8;230/400V+N+PE - 4,0kW;;;DualCompact_2_04_1_o;1776;1026;268;1296;963;60,5;9,52;9,52;Inclusive;n/a;Inclusive;Inclusive;Yes;Yes;Yes;350;EC motor;5060;1;H16GI16080550230;H01HC16100850230;;AY7.002369;4;0;1608;2;150;1610;no;no;C;E;Epoxy coated aluminum;7;32;4;yes;piece;1
GADC CX 035.2/1WN/DDE4A.TNNN;GADC CX;035.2/1WN/DDE4A.TNNN;n/a;finoox;203-1AFY.2PV.1JL.00NN-C26.01.0000.000;GADC CX 035.2-04_1-04-A0W-CC-E80AR-3123_Epoxy;2495;A;1;1;3123;Axial;3,47;2,758;14,27;2076;1340;9;VT03207;0,16;0,73;D;52,98;74,51;1,5;;230V 1~N+PE - 2,2kW;AY7.002380;DualCompact_1_04_1_o;1096;1026;268;616;963;37,3;9,52;9,52;Inclusive;n/a;Inclusive;241;No;Yes;No;350;AC motor;50;W;;;411;;;;;;;;no;no;C;E;Epoxy coated aluminum;4;32;4;yes;piece;1
GADC CX 035.1/21N/FEA4E.TNNN;GADC CX;035.1/21N/FEA4E.TNNN;n/a;finoox;203-1AB9.2HF.1HP.RJVS-C26.01.0800.000;GADC CX 035.1-06_2-04-EE11-CL-E80AR-2905_Alu;5287;E;2;1;2905;Axial;10,285;8,19;53,5;4925;1475;13;VT03192U.1;0,325;1,35;C;48,09;69,93;5,4;400V 3~N+PE - 5,1kW;;;DualCompact_2_04_1_o;1776;1026;318;1296;963;78;16;16;n/a;n/a;Inclusive;241;Yes;Yes;No;350;EC motor;5060;1;H16GI16080550230;H01HC16100850230;;AY7.002373;6;0;1608;2;150;1610;no;no;L;E;Aluminum;4;30;6;yes;piece;1
GADC CX 035.1/41S/FDA7A.TNNN;GADC CX;035.1/41S/FDA7A.TNNN;n/a;finoox;203-1ADW.2HJ.1HH.RL2G-C26.01.0000.000;GADC CX 035.1-06_4-07-AE41-CC-E80AR-2908_Alu;8302;A;4;1;2908;Axial;9,387;7,655;50,62;4675;695;10;VT03192U.1;0,123;0,25;A+;32,91;55,21;8,6;;400V 3~N+PE - 7,5kW;AY7.002383;DualCompact_4_08_1_o;3136;1026;268;;963;111,7;16;22,23;n/a;n/a;Inclusive;241;No;Yes;No;350;EC motor;5060;1;;;593;;;;;;;;no;no;C;E;Aluminum;7;12;6;yes;piece;1
GADC CX 035.2/2WL/HDA4E.TNPN;GADC CX;035.2/2WL/HDA4E.TNPN;n/a;finoox;203-1AA9.2PX.1HJ.RJV7-C26.01.0800.010;GADC CX 035.2-08_2-04-E0W-CC-E80AR-3125_Alu;5068;E;2;1;3125;Axial;6,815;5,588;57,07;2484;850;7;VT03208;0,125;0,3;A;45,72;67,52;5,7;400V 3~N+PE - 5,1kW;;;DualCompact_2_04_1_o;1776;1026;268;1296;963;78,5;16;16;n/a;n/a;Inclusive;Inclusive;Yes;Yes;Yes;350;AC motor;50;W;H16GI16080550230;H01HC16100850230;;AY7.002373;6;0;1608;2;150;1610;no;no;C;E;Aluminum;4;32;8;yes;piece;1
GADC CX 035.1/21N/DEC7A.TNNN;GADC CX;035.1/21N/DEC7A.TNNN;n/a;finoox;203-1ATS.2HF.1HA.RJTC-C26.01.0000.000;GADC CX 035.1-04_2-07-AE11-CL-E80AR-2905_PC;5385;A;2;1;2905;Axial;6,308;5,068;21,09;5673;1475;15;VT03192U.1;0,325;1,35;D;49,66;71,51;3,6;;230/400V+N+PE - 4,0kW;AY7.002381;DualCompact_2_04_1_o;1776;1026;318;1296;963;62,4;16;16;n/a;Inclusive;Inclusive;241;No;Yes;No;350;EC motor;5060;1;;;500;;;;;;;;no;no;L;E;Powder coated;7;20;4;yes;piece;1
GADC CX 035.2/3WE/FDA4A.TNNN;GADC CX;035.2/3WE/FDA4A.TNNN;n/a;finoox;203-1ACA.2PY.1HG.RJV7-C26.01.0000.000;GADC CX 035.2-06_3-04-A0W-CC-E80AR-3126_Alu;5363;A;3;1;3126;Axial;7,886;6,407;64,2;3082;585;7;VT03208;0,145;0,22;A;40,22;62,28;6,3;;400V 3~N+PE - 6,0kW;AY7.002382;DualCompact_3_08_1_o;2456;1026;268;;963;90,8;16;16;n/a;n/a;Inclusive;241;No;Yes;No;350;AC motor;50;W;;;552;;;;;;;;no;no;C;E;Aluminum;4;24;6;yes;piece;1
GADC CX 035.2/2WL/HDE7A.TNPN;GADC CX;035.2/2WL/HDE7A.TNPN;n/a;finoox;203-1AJQ.2PX.1HJ.RJVR-C26.01.0000.010;GADC CX 035.2-08_2-07-A0W-CC-E80AR-3125_Epoxy;4572;A;2;1;3125;Axial;6,228;5,071;33,75;2821;850;8;VT03208;0,124;0,3;A;45,72;67,52;5,7;;400V 3~N+PE - 5,1kW;AY7.002385;DualCompact_2_04_1_o;1776;1026;268;1296;963;71,2;16;16;Inclusive;n/a;Inclusive;Inclusive;No;Yes;Yes;350;AC motor;50;W;;;564;;;;;;;;no;no;C;E;Epoxy coated aluminum;7;32;8;yes;piece;1
GADC CX 035.2/1XL/DDE7E.TNNN;GADC CX;035.2/1XL/DDE7E.TNNN;n/a;finoox;203-1AGH.2PZ.1JL.00NN-C26.01.0800.000;GADC CX 035.2-04_1-07-E0X-CC-E80AR-3127_Epoxy;2907;E;1;1;3127;Axial;2,251;1,823;8,44;1719;930;7;VT03208;0,083;0,39;C;46,98;68,51;1,5;230V 1~N+PE - 2,2kW;;;DualCompact_1_04_1_o;1096;1026;268;616;963;39,6;9,52;9,52;Inclusive;n/a;Inclusive;241;Yes;Yes;No;350;AC motor;60;X;H16GI09280275230;H01HC09300500230;;AY7.002368;4;0;928;2;150;930;no;no;C;E;Epoxy coated aluminum;7;32;4;yes;piece;1
GADC CX 035.2/4XL/FEC7E.TNNN;GADC CX;035.2/4XL/FEC7E.TNNN;n/a;finoox;203-1AXR.2PZ.1HD.RL2J-C26.01.0800.000;GADC CX 035.2-06_4-07-E0X-CL-E80AR-3127_PC;9739;E;4;1;3127;Axial;12,56;10,175;63,27;7206;930;13;VT03208;0,333;0,39;A;52,19;74,53;10,7;(2x) 400V 3~N+PE - 9,7kW;;;DualCompact_4_08_1_o;3136;1026;318;;963;144,8;16;22,23;n/a;Inclusive;Inclusive;241;Yes;Yes;No;350;AC motor;60;X;H16GI29681100230;H01HC29401500230;;AY7.002375;6;0;2968;2;150;2940;no;no;L;E;Powder coated;7;14;6;yes;piece;1
GADC CX 035.2/1XL/DEC4A.TNNN;GADC CX;035.2/1XL/DEC4A.TNNN;n/a;finoox;203-1ARA.2PZ.1JQ.00NN-C26.01.0000.000;GADC CX 035.2-04_1-04-A0X-CL-E80AR-3127_PC;3663;A;1;1;3127;Axial;3,104;2,494;17,83;1747;930;6;VT03208;0,083;0,39;B;46,94;68,51;1,9;;230V 1~N+PE - 2,2kW;AY7.002380;DualCompact_1_04_1_o;1096;1026;318;616;963;40,3;9,52;9,52;n/a;Inclusive;Inclusive;241;No;Yes;No;350;AC motor;60;X;;;411;;;;;;;;no;no;L;E;Powder coated;4;40;4;yes;piece;1
GADC CX 035.2/3WN/FDC7E.TNNN;GADC CX;035.2/3WN/FDC7E.TNNN;n/a;finoox;203-1AUR.2PV.1HH.RL2G-C26.01.0800.000;GADC CX 035.2-06_3-07-E0W-CC-E80AR-3123_PC;7767;E;3;1;3123;Axial;9,834;7,97;37,96;6448;1340;15;VT03207;0,476;0,73;C;57,22;79,28;6,5;400V 3~N+PE - 6,0kW;;;DualCompact_3_08_1_o;2456;1026;268;;963;101,8;16;22,23;n/a;Inclusive;Inclusive;241;Yes;Yes;No;350;AC motor;50;W;H16GI22880825230;H01HC22901300230;;AY7.002370;4;0;2288;2;150;2290;no;no;C;E;Powder coated;7;12;6;yes;piece;1
GADC CX 035.1/41N/FDC4A.TNPN;GADC CX;035.1/41N/FDC4A.TNPN;n/a;finoox;203-1AW6.2HF.1HK.RL2T-C26.01.0000.010;GADC CX 035.1-06_4-04-AE11-CC-E80AR-2905_PC;9688;A;4;1;2905;Axial;16,348;13,173;85,6;8557;1475;18;VT03192U.1;0,642;1,35;D;51,77;74,07;8,6;;400V 3~N+PE - 7,5kW;AY7.002383;DualCompact_4_08_1_o;3136;1026;268;;963;113,1;16;22,23;n/a;Inclusive;Inclusive;Inclusive;No;Yes;Yes;350;EC motor;5060;1;;;593;;;;;;;;no;no;C;E;Powder coated;4;8;6;yes;piece;1
GADC CX 035.2/1WL/HEE4A.TNNN;GADC CX;035.2/1WL/HEE4A.TNNN;n/a;finoox;203-1AH4.2PX.1JS.00NN-C26.01.0000.000;GADC CX 035.2-08_1-04-A0W-CL-E80AR-3125_Epoxy;3210;A;1;1;3125;Axial;3,734;3,042;35,67;1392;850;5;VT03208;0,062;0,3;A;42,94;64,51;3,7;;230/400V+N+PE - 3,3kW;AY7.002388;DualCompact_1_04_1_o;1096;1026;318;616;963;48,7;9,52;9,52;Inclusive;n/a;Inclusive;241;No;Yes;No;350;AC motor;50;W;;;611;;;;;;;;no;no;L;E;Epoxy coated aluminum;4;80;8;yes;piece;1
GADC CX 035.2/4WL/HDC7E.TNPN;GADC CX;035.2/4WL/HDC7E.TNPN;n/a;finoox;203-1AWR.2PX.1H5.RL33-C26.01.0800.010;GADC CX 035.2-08_4-07-E0W-CC-E80AR-3125_PC;9931;E;4;1;3125;Axial;11,732;9,562;67,49;5641;850;12;VT03208;0,248;0,3;A;48,23;70,53;11,3;(2x) 400V 3~N+PE - 9,7kW;;;DualCompact_4_08_1_o;3136;1026;268;;963;140,9;16;22,23;n/a;Inclusive;Inclusive;Inclusive;Yes;Yes;Yes;350;AC motor;50;W;H16GI29681100230;H01HC29401500230;;AY7.002375;6;0;2968;2;150;2940;no;no;C;E;Powder coated;7;16;8;yes;piece;1
